type,status,capturing,progress_A,progress_B,heroes,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,hero_11,hero_12,health_1,health_2,health_3,health_4,health_5,health_6,health_7,health_8,health_9,health_10,health_11,health_12,ult_1,ult_2,ult_3,ult_4,ult_5,ult_6,ult_7,ult_8,ult_9,ult_10,ult_11,ult_12,ult_use_1,ult_use_2,ult_use_3,ult_use_4,ult_use_5,ult_use_6,ult_use_7,ult_use_8,ult_use_9,ult_use_10,ult_use_11,ult_use_12,elim_1,elim_2,elim_3,elim_4,elim_5,elim_6,elim_7,elim_8,elim_9,elim_10,elim_11,elim_12
,2,0,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,0,1,1,0,0,54,55,71,31,61,43,45,65,60,53,31,56,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,0,1,1,0,0,54,59,71,31,61,44,45,65,60,53,31,56,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,0,0,54,64,73,31,61,44,45,66,60,53,32,56,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,0,0,55,64,75,31,62,44,46,66,60,54,32,56,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,0,0,55,64,77,32,67,45,46,66,61,63,32,56,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,0,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,1,0,0,0,56,65,77,34,72,45,46,67,61,65,32,57,,,,,,,,,,,,,,,,,,,,,,4,,
,2,1,3,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,1,0,0,0,56,65,77,34,72,49,64,67,61,65,33,57,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,9,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,1,1,1,0,0,1,59,65,78,35,73,49,68,67,62,65,33,57,,,,,,,,,,,,,,,,,,9,,,,,,
,2,1,15,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,1,1,1,0,0,1,65,65,78,38,73,50,68,68,63,66,33,57,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,22,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,1,1,1,0,1,1,73,67,79,41,73,50,71,68,63,66,33,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,27,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,1,0,1,1,73,70,83,41,74,50,72,68,63,66,34,58,,,,,,,,,,,,,,,,,,,1,,,,,
,2,1,32,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,0,1,1,73,71,85,41,74,51,72,69,63,66,34,58,,,,,,,,,,,,,,,,,,,,,3,,,
,2,1,42,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,0,1,1,74,71,86,41,74,51,72,69,64,66,34,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,49,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,0,1,1,74,71,88,42,75,51,73,69,64,67,34,58,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,55,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,0,1,1,74,71,88,42,75,51,73,70,64,67,35,59,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,62,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,1,1,1,75,71,88,42,75,52,73,70,64,67,35,59,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,70,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,0,0,1,0,1,1,1,75,72,88,42,76,52,73,70,64,67,35,59,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,75,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,0,1,0,1,1,1,76,72,89,43,76,52,74,71,65,68,35,59,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,83,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,0,1,0,1,1,1,76,72,89,43,76,53,74,71,65,68,35,60,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,89,-1,,23,0,31,30,19,9,5,19,1,0,30,31,1,1,1,1,1,1,1,1,0,1,1,1,76,72,89,43,76,53,0,71,65,68,36,60,,,,,,,,,,,,,,,,,,,,,,,,
,2,1,95,-1,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,0,1,1,1,77,73,89,43,77,53,0,72,65,68,36,60,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,77,73,90,44,77,54,0,72,66,69,36,60,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,77,73,90,44,77,54,0,72,66,69,36,60,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,78,73,90,44,78,54,1,73,66,69,37,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,78,74,90,44,78,54,1,73,66,69,37,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,78,74,90,45,78,55,1,73,66,70,37,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,79,74,91,45,79,55,2,74,67,70,37,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,79,74,91,45,79,55,2,74,67,70,38,61,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,79,75,91,45,79,56,2,74,67,70,38,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,80,75,91,45,80,56,2,75,67,71,38,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,80,75,91,46,80,56,3,75,68,71,38,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,81,75,92,46,80,56,3,75,68,71,39,62,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,81,76,92,46,81,57,3,76,68,71,39,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,81,76,92,49,81,57,4,76,68,71,39,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,82,76,92,49,81,57,4,76,68,74,40,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,82,76,93,50,82,58,4,77,69,75,40,63,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,82,76,93,51,82,58,5,77,69,75,41,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,83,77,93,54,82,58,5,77,69,75,41,64,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,83,77,93,56,83,59,5,82,69,75,41,66,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,83,77,93,60,83,59,10,83,70,76,45,73,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,84,81,94,60,83,59,10,88,70,76,45,74,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,84,81,94,60,84,59,10,88,70,76,45,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,84,84,94,61,84,60,11,89,70,76,46,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,85,88,94,61,84,60,11,89,70,78,46,75,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,85,91,94,61,85,60,11,89,71,80,46,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,86,96,95,61,85,61,11,90,71,80,46,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,86,97,95,62,85,61,12,90,71,81,47,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,86,100,95,62,86,61,12,90,71,84,47,76,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,87,100,95,62,86,62,12,90,72,84,48,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,87,100,96,64,86,62,13,91,72,84,48,77,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,87,100,96,64,87,62,13,91,86,85,48,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,88,100,96,64,87,62,13,91,87,85,48,80,,,,,,,,,,,,,,,,9,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,88,100,96,64,87,63,13,92,88,85,48,80,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,88,100,96,65,88,63,14,92,88,85,49,81,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,89,100,97,65,88,63,14,92,88,86,49,82,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,89,100,97,65,94,64,14,93,88,86,50,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,89,100,97,65,95,64,15,93,88,86,50,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,90,100,98,66,95,64,26,93,92,86,50,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,90,100,100,66,95,65,35,94,92,87,51,84,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,91,100,100,66,96,65,35,94,96,87,51,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,1,1,1,1,1,1,1,1,91,100,100,66,96,65,35,94,96,87,51,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,91,100,100,67,96,73,36,95,96,87,51,85,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,92,100,100,67,97,73,36,98,96,88,51,87,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,92,100,100,67,97,73,36,99,97,90,52,88,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,1,1,1,1,1,92,100,100,67,97,73,36,99,97,91,52,98,,,,,,,,,,,,,,12,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,1,1,1,1,1,93,100,100,68,100,74,37,99,97,92,53,99,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,93,100,100,68,100,76,44,100,97,92,53,100,,,,,,,,,,,,,,,,,,,,6,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,93,100,100,68,100,83,44,100,100,92,56,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,94,100,100,68,100,84,45,100,100,92,56,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,94,100,100,68,100,84,45,100,100,93,56,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,94,100,100,69,100,84,45,100,100,93,57,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,95,100,100,69,100,85,46,100,100,93,59,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,95,100,100,69,100,85,46,100,100,98,59,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,1,1,0,1,1,1,1,96,100,100,69,100,85,46,100,100,98,60,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,0,1,1,1,1,96,100,100,70,100,85,46,100,100,100,60,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,0,1,1,1,1,96,100,100,70,100,86,47,100,100,100,60,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,97,100,100,70,100,86,47,100,100,100,60,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,97,100,100,70,100,86,47,100,100,100,61,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,97,100,100,72,100,94,48,100,100,100,64,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,0,98,100,100,77,100,94,48,100,100,100,67,100,,,,,,,,,,,,,,,,,,,,,,,,4
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,98,100,100,77,100,95,48,100,100,100,69,100,,,,,,,,,,,,,,,,,,11,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,98,100,100,79,100,95,49,100,100,100,69,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,99,100,100,83,100,95,49,100,100,100,69,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,99,100,100,86,100,96,49,100,100,100,69,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,99,100,100,86,100,96,49,100,100,100,72,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,100,100,100,89,100,96,57,100,100,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,100,100,100,89,100,97,57,100,100,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,0,1,1,1,1,1,0,100,100,100,89,100,97,69,100,100,100,73,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,0,0,1,1,1,1,1,0,100,100,100,90,100,97,78,100,100,100,73,100,,,,,,,,,,,,,,,,,7,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,0,0,1,1,1,1,1,1,100,100,100,90,100,97,79,100,100,100,73,100,,,,,,,,,,,,,,,,7,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,0,1,1,1,1,1,1,1,100,100,100,90,100,98,79,100,100,100,74,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,0,0,1,1,1,1,1,1,1,100,100,100,90,100,98,86,100,100,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0,0,1,1,1,1,1,1,1,100,100,100,91,100,98,86,100,100,100,75,100,,,,,,,,,,,,,,,9,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0.0,0,1,1,1,1,1,1,1,100,100,100,91,100,99,86,100,100,100,75,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0.0,0,1,1,1,1,1,1,1,100,100,100,91,100,99,86,100,100,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0,0,1,1,1,1,1,1,1,100,100,100,91,100,99,87,100,100,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0,0,1,1,1,1,1,1,1,100,100,100,92,100,99,87,100,100,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,0,0,1,1,1,1,1,1,1,100,100,100,92,100,100,87,100,100,100,76,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,88,100,100,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,1,1,1,1,1,1,1,1,1,100,100,100,92,100,100,88,100,100,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,1,1,1,1,1,1,1,1,1,100,100,100,93,100,100,88,100,100,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,0,1,1,1,1,1,1,1,1,1,100,100,100,93,100,100,88,100,100,100,77,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,93,100,100,89,100,100,100,77,100,,,,,,,,,,,,,,9,,,,10,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,93,100,100,89,100,100,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,94,100,100,89,100,100,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,94,100,100,90,100,100,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,94,100,100,90,100,100,100,78,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,94,100,100,90,100,100,100,79,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,94,100,100,91,100,100,100,81,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,95,100,100,91,100,100,100,81,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,95,100,100,91,100,100,100,81,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,0,1,1,1,0,1,1,1,1,1,1,100,100,100,95,100,100,91,100,100,100,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,9,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,95,100,0,92,100,100,100,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,0,92,100,100,100,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,0,92,100,100,100,82,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,0,93,100,100,100,83,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,96,100,1,93,100,100,100,85,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,97,100,1,93,100,100,100,85,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,97,100,1,94,100,100,100,85,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,97,100,2,100,100,100,100,87,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,97,100,2,100,100,100,100,88,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,98,100,2,100,100,100,100,88,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,98,100,2,100,100,100,100,88,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,3,100,100,100,100,88,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,3,100,100,100,100,89,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,3,100,100,100,100,92,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,4,100,100,100,100,94,100,,,,,,,,,,,,,,,,,,,,,,,,
,2,0,100,0,,23,0,31,30,19,8,9,19,1,0,30,31,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,4,100,100,100,100,96,100,,,,,,,,,,,,,,,,,,,,,,,,
